,property_name,from,to,species_name,file_name,property_constraint,value
44,tooth_some_measurement,0.1mm,0.2mm,carex_radiata,../../data/external/FNAV23/V23_489.xml,apical,
45,stigma_course,,,carex_radiata,../../data/external/FNAV23/V23_489.xml,,straight
46,stigma_architecture,,,carex_radiata,../../data/external/FNAV23/V23_489.xml,,twisted
47,stigma_width,0.03mm,0.06mm,carex_radiata,../../data/external/FNAV23/V23_489.xml,,
48,achene_shape,ovate,obovate,carex_radiata,../../data/external/FNAV23/V23_489.xml,,
49,achene_length,1.5mm,2mm,carex_radiata,../../data/external/FNAV23/V23_489.xml,,
50,achene_width,1mm,1.4mm,carex_radiata,../../data/external/FNAV23/V23_489.xml,,
51,chromosome_quantity,,,carex_radiata,../../data/external/FNAV23/V23_489.xml,2n,58
0,culm_length,0cm,120cm,carex_stipata,../../data/external/FNAV23/V23_466.xml,,
1,culm_width,,,carex_stipata,../../data/external/FNAV23/V23_466.xml,,3
2,leaf-blade_coloration,,,carex_stipata,../../data/external/FNAV23/V23_466.xml,,green
3,leaf-blade_length,0cm,60cm,carex_stipata,../../data/external/FNAV23/V23_466.xml,,
4,leaf-blade_width,,,carex_stipata,../../data/external/FNAV23/V23_466.xml,,10
5,inflorescence_length,0cm,10cm,carex_stipata,../../data/external/FNAV23/V23_466.xml,,
6,inflorescence_width,0cm,3cm,carex_stipata,../../data/external/FNAV23/V23_466.xml,,
7,perigynium_length,4mm,5mm,carex_stipata,../../data/external/FNAV23/V23_466.xml,,
8,perigynium_width,,,carex_stipata,../../data/external/FNAV23/V23_466.xml,,2
9,beak_some_measurement,0mm,2.5mm,carex_stipata,../../data/external/FNAV23/V23_466.xml,,
10,chromosome_quantity,,,carex_stipata,../../data/external/FNAV23/V23_466.xml,2n,48
11,chromosome_quantity,,,carex_stipata,../../data/external/FNAV23/V23_466.xml,2n,52
0,culm_some_measurement,5cm,120cm,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,
1,sheath_coloration,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,red
2,sheath_coloration,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,dotted purplish
3,sheath_coloration,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,red
4,sheath_shape,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,concave
5,sheath_length,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,prolonged
6,ligule_some_measurement,1.2mm,5.8mm,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,
7,leaf-blade_length,10cm,80cm,carex_decomposita,../../data/external/FNAV23/V23_472.xml,foliage,
8,leaf-blade_atypical_width,5.5mm,7mm,carex_decomposita,../../data/external/FNAV23/V23_472.xml,foliage,
9,leaf-blade_width,2.5mm,5.5mm,carex_decomposita,../../data/external/FNAV23/V23_472.xml,foliage,
10,inflorescence_reproduction,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,bisexual
11,inflorescence_arrangement,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,paniculate
12,inflorescence_quantity,3,9,carex_decomposita,../../data/external/FNAV23/V23_472.xml,proximal,
13,branch_arrangement,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,separated
14,branch_atypical_length,6cm,7cm,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,
15,branch_atypical_length,15cm,18cm,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,
16,branch_length,7cm,15cm,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,
17,branch_width,1cm,4.2cm,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,
18,spike_atypical_quantity,33,48,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,
19,spike_quantity,9,33,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,
20,internode_some_measurement,6mm,27mm,carex_decomposita,../../data/external/FNAV23/V23_472.xml,proximal,
21,scale_architecture,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,pistillate
22,scale_coloration_or_reflectance,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,translucent
23,scale_length,1.6mm,2.4mm,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,
24,scale_height_or_length_or_size,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,shorter
25,scale_width,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,narrower
26,center_coloration,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,green
27,center_width,1mm,1.6mm,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,
28,perigynium_orientation,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,spreading
29,perigynium_coloration,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,deep
30,perigynium_coloration,olive green,brown,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,
31,perigynium_architecture,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,8-11-veined
32,perigynium_shape,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,obpyramidal
33,perigynium_shape,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,obovoid
34,perigynium_shape,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,biconvex
35,perigynium_length,1.8mm,2.6mm,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,
36,perigynium_width,1.4mm,2mm,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,
37,perigynium_reflectance,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,shiny
38,depression_prominence,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,slight
39,depression_position,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,median
40,flap_texture,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,membranous
41,beak_some_measurement,0.4mm,0.7mm,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,
42,achene_shape,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,ellipsoid
43,achene_length,1.4mm,1.7mm,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,
44,achene_width,0.8mm,1mm,carex_decomposita,../../data/external/FNAV23/V23_472.xml,,
45,chromosome_quantity,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,2n,60
46,chromosome_quantity,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,2n,64
47,chromosome_quantity,,,carex_decomposita,../../data/external/FNAV23/V23_472.xml,2n,66
0,whole_organism_growth_form,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,cespitose
1,whole_organism_growth_form,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,plant
2,internode_thickness,1.2mm,2.8mm,carex_conoidea,../../data/external/FNAV23/V23_843.xml,rhizome,
3,culm_coloration,yellowbrown,dark-brown,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,
4,culm_some_measurement,2cm,75cm,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,
5,sheath_pubescence,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,glabrous
6,blade_coloration,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,green
7,blade_width,2.3mm,3mm,carex_conoidea,../../data/external/FNAV23/V23_843.xml,widest,
8,blade_width,3.9mm,5.6mm,carex_conoidea,../../data/external/FNAV23/V23_843.xml,widest,
9,blade_width,3mm,3.9mm,carex_conoidea,../../data/external/FNAV23/V23_843.xml,widest,
10,blade_architecture_or_pubescence_or_relief,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,widest,smooth
11,blade_pubescence_or_relief,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,widest,scaberulous
12,inflorescence_atypical_quantity,0.12,0.21,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,
13,inflorescence_atypical_quantity,0.91,0.99,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,
14,inflorescence_quantity,0.21,0.91,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,
15,peduncle_pubescence_or_relief,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,spike,scaberulous
16,peduncle_atypical_some_measurement,71mm,103mm,carex_conoidea,../../data/external/FNAV23/V23_843.xml,spike,
17,peduncle_some_measurement,2.9mm,71mm,carex_conoidea,../../data/external/FNAV23/V23_843.xml,spike,
18,spike_position_relational,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,lateral,exceeding
19,sheath_architecture_or_fragility,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,bract,loose
20,sheath_pubescence,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,bract,glabrous
21,front_shape,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,sheath,convex
22,front_length,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,sheath,elongated
23,front_some_measurement,0.5mm,1.6mm,carex_conoidea,../../data/external/FNAV23/V23_843.xml,sheath,
24,ligule_atypical_some_measurement,2.9mm,3.7mm,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,
25,ligule_some_measurement,0.8mm,2.9mm,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,
26,bract_height_or_length_or_size,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,distal,slightly shorter
27,spike_position_relational,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,terminal,exceeding
28,spike_atypical_quantity,2,3,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,
29,spike_quantity,3,6,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,
30,spike_arrangement,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,distal,separate
31,spike_quantity,2,4,carex_conoidea,../../data/external/FNAV23/V23_843.xml,distal,
32,spike_arrangement,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,distal,overlapping
33,spike_arrangement,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,distal,rarely
34,spike_architecture_or_arrangement,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,distal,congested
35,spike_architecture,,,carex_conoidea,../../data/external/FNAV23/V23_843.xml,lateral,pistillate
36,perigynium_atypical_quantity,6,18,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,
37,perigynium_atypical_quantity,37,86,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,
38,perigynium_quantity,18,37,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,
39,perigynium_length,5mm,29mm,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,
40,perigynium_length,3.1mm,10.2mm,carex_conoidea,../../data/external/FNAV23/V23_843.xml,,
41,spike_atypical_length,5mm,8mm,carex_conoidea,../../data/external/FNAV23/V23_843.xml,terminal,
