,property_name,from,to,species_name,file_name,value
38,utricle_orientation,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,patent
39,utricle_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,ovate-lanceolate
40,utricle_size,7.5mm,8mm,Carex_saxicola,../../data/external/FoCV23/1421.xml,
41,utricle_external_texture,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,hispid
42,utricle_count,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,many
43,utricle_architecture_or_feature,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,veined
44,base_arrangement_or_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,cuneate
45,apex_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,narrowed
46,beak_external_texture_or_relief,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,scabrous
47,beak_length,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,long
48,beak_size,2mm,3mm,Carex_saxicola,../../data/external/FoCV23/1421.xml,
49,orifice_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,2-lobed
50,tooth_height_or_length,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,short
51,nutlet_feature,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,enveloped
52,nutlet_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,elliptic-rhomboid
53,nutlet_size,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,4
54,nutlet_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,trigonous
55,nutlet_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,concave
56,angle_size,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,constricted
57,apex_size,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,contracted
58,beak_shape,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,cylindric
59,beak_course_or_orientation,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,curved
60,beak_size,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,1
61,beak_size,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,expanding
62,orifice_architecture,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,discoid-annulate
63,style_duration,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,persistent
64,base_width,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,thickened
65,stigma_count,,,Carex_saxicola,../../data/external/FoCV23/1421.xml,3
0,rhizome_height_or_length,,,Carex_hastata,../../data/external/FoCV23/1409.xml,short
1,rhizome_internal_texture,,,Carex_hastata,../../data/external/FoCV23/1409.xml,woody
2,culm_position,,,Carex_hastata,../../data/external/FoCV23/1409.xml,lateral
3,culm_size,25cm,40cm,Carex_hastata,../../data/external/FoCV23/1409.xml,
4,culm_height,,,Carex_hastata,../../data/external/FoCV23/1409.xml,tall
5,culm_size,,,Carex_hastata,../../data/external/FoCV23/1409.xml,slender
6,culm_shape,,,Carex_hastata,../../data/external/FoCV23/1409.xml,trigonous
7,culm_external_texture_or_relief,,,Carex_hastata,../../data/external/FoCV23/1409.xml,scabrous
8,sheath_coloration,,,Carex_hastata,../../data/external/FoCV23/1409.xml,brown
9,sheath_dehiscence,,,Carex_hastata,../../data/external/FoCV23/1409.xml,disintegrating
10,blade_coloration,,,Carex_hastata,../../data/external/FoCV23/1409.xml,gray-green
11,blade_arrangement_or_shape,,,Carex_hastata,../../data/external/FoCV23/1409.xml,linear
12,blade_width,4mm,6mm,Carex_hastata,../../data/external/FoCV23/1409.xml,
13,blade_prominence_or_shape,,,Carex_hastata,../../data/external/FoCV23/1409.xml,flat
14,blade_internal_texture,,,Carex_hastata,../../data/external/FoCV23/1409.xml,rigid
15,margin_external_texture_or_relief,,,Carex_hastata,../../data/external/FoCV23/1409.xml,scabrous
16,apex_shape,,,Carex_hastata,../../data/external/FoCV23/1409.xml,acuminate
17,bract_external_texture_or_relief,,,Carex_hastata,../../data/external/FoCV23/1409.xml,scabrous
18,bract_architecture_or_feature_or_shape,,,Carex_hastata,../../data/external/FoCV23/1409.xml,sheathing
19,spike_count,,,Carex_hastata,../../data/external/FoCV23/1409.xml,2
20,spike_count,,,Carex_hastata,../../data/external/FoCV23/1409.xml,3
21,spike_feature,,,Carex_hastata,../../data/external/FoCV23/1409.xml,approximate
22,spike_feature_or_reproduction,,,Carex_hastata,../../data/external/FoCV23/1409.xml,male
23,spike_arrangement_or_shape,,,Carex_hastata,../../data/external/FoCV23/1409.xml,linear
24,spike_size,,,Carex_hastata,../../data/external/FoCV23/1409.xml,1
25,spike_architecture,,,Carex_hastata,../../data/external/FoCV23/1409.xml,pedunculate
26,spike_reproduction,,,Carex_hastata,../../data/external/FoCV23/1409.xml,female
27,spike_shape,,,Carex_hastata,../../data/external/FoCV23/1409.xml,oblong-ovate
28,spike_length,,,Carex_hastata,../../data/external/FoCV23/1409.xml,12
29,spike_width,5mm,7mm,Carex_hastata,../../data/external/FoCV23/1409.xml,
30,spike_arrangement,,,Carex_hastata,../../data/external/FoCV23/1409.xml,paired
31,spike_architecture,,,Carex_hastata,../../data/external/FoCV23/1409.xml,7-flowered
32,spike_architecture,,,Carex_hastata,../../data/external/FoCV23/1409.xml,pedunculate
33,glume_coloration,,,Carex_hastata,../../data/external/FoCV23/1409.xml,yellow-white
34,glume_shape,,,Carex_hastata,../../data/external/FoCV23/1409.xml,ovate
35,glume_coloration,,,Carex_hastata,../../data/external/FoCV23/1409.xml,green
36,glume_architecture_or_feature,,,Carex_hastata,../../data/external/FoCV23/1409.xml,3-veined
37,glume_architecture,,,Carex_hastata,../../data/external/FoCV23/1409.xml,excurrent
38,awn_external_texture_or_relief,,,Carex_hastata,../../data/external/FoCV23/1409.xml,scabrous
39,awn_height_or_length,,,Carex_hastata,../../data/external/FoCV23/1409.xml,short
40,apex_shape,,,Carex_hastata,../../data/external/FoCV23/1409.xml,acute
41,utricle_coloration,,,Carex_hastata,../../data/external/FoCV23/1409.xml,yellow-green
42,utricle_length,,,Carex_hastata,../../data/external/FoCV23/1409.xml,longer
43,utricle_orientation,,,Carex_hastata,../../data/external/FoCV23/1409.xml,patent
44,utricle_shape,,,Carex_hastata,../../data/external/FoCV23/1409.xml,rhomboid
45,utricle_size,,,Carex_hastata,../../data/external/FoCV23/1409.xml,7.5
46,utricle_feature,,,Carex_hastata,../../data/external/FoCV23/1409.xml,membranous
47,utricle_external_texture,,,Carex_hastata,../../data/external/FoCV23/1409.xml,glabrous
48,utricle_count,,,Carex_hastata,../../data/external/FoCV23/1409.xml,many
49,utricle_architecture_or_feature,,,Carex_hastata,../../data/external/FoCV23/1409.xml,veined
50,base_arrangement_or_shape,,,Carex_hastata,../../data/external/FoCV23/1409.xml,cuneate
51,apex_size,,,Carex_hastata,../../data/external/FoCV23/1409.xml,contracted
52,beak_external_texture_or_relief,,,Carex_hastata,../../data/external/FoCV23/1409.xml,scabrous
53,beak_length,,,Carex_hastata,../../data/external/FoCV23/1409.xml,long
54,orifice_shape,,,Carex_hastata,../../data/external/FoCV23/1409.xml,2-toothed
55,nutlet_coloration,,,Carex_hastata,../../data/external/FoCV23/1409.xml,yellow-brown
56,nutlet_feature,,,Carex_hastata,../../data/external/FoCV23/1409.xml,enveloped
57,nutlet_arrangement_or_shape,,,Carex_hastata,../../data/external/FoCV23/1409.xml,elliptic
58,nutlet_shape,,,Carex_hastata,../../data/external/FoCV23/1409.xml,trigonous
59,nutlet_size,0mm,5mm,Carex_hastata,../../data/external/FoCV23/1409.xml,
60,stipe_orientation,,,Carex_hastata,../../data/external/FoCV23/1409.xml,erect
61,stipe_size,,,Carex_hastata,../../data/external/FoCV23/1409.xml,1
62,apex_size,,,Carex_hastata,../../data/external/FoCV23/1409.xml,contracted
63,beak_size,,,Carex_hastata,../../data/external/FoCV23/1409.xml,1
64,orifice_size,,,Carex_hastata,../../data/external/FoCV23/1409.xml,enlarged
65,base_width,,,Carex_hastata,../../data/external/FoCV23/1409.xml,thickened
66,stigma_count,,,Carex_hastata,../../data/external/FoCV23/1409.xml,3
0,rhizome_height_or_length,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,short
1,culm_external_texture_or_habit,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,tufted
2,culm_size,18cm,30cm,Carex_chiwuana,../../data/external/FoCV23/1192.xml,
3,culm_height,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,tall
4,culm_size,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,1.5
5,culm_width,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,thick
6,culm_size,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,slender
7,culm_shape,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,trigonous
8,culm_external_texture,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,stiff
9,leaf_height_or_length,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,shorter
10,leaf_prominence_or_shape,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,flat
11,blade_width,3mm,5mm,Carex_chiwuana,../../data/external/FoCV23/1192.xml,
12,blade_external_texture,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,stiff
13,blade_coloration,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,brown
14,blade_duration,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,persistent
15,blade_architecture_or_feature,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,sheathed
16,sheath_coloration,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,greenish
17,mouth_coloration,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,white
18,mouth_feature,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,membranous
19,spike_count,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,3
20,spike_count,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,4
21,spike_feature_or_reproduction,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,male
22,spike_shape,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,oblong
23,spike_size,1.2cm,1.3cm,Carex_chiwuana,../../data/external/FoCV23/1192.xml,
24,spike_size,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,3
25,spike_width,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,thick
26,spike_count,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,many
27,spike_architecture,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,flowered
28,peduncle_size,4.5cm,7cm,Carex_chiwuana,../../data/external/FoCV23/1192.xml,
29,spike_arrangement,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,adjacent
30,spike_count,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,2
31,spike_count,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,3
32,spike_reproduction,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,female
33,spike_arrangement,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,remote
34,spike_shape,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,cylindric
35,spike_size,2cm,3cm,Carex_chiwuana,../../data/external/FoCV23/1192.xml,
36,spike_size,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,4
37,spike_width,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,thick
38,spike_count,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,many
39,spike_architecture,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,flowered
40,peduncle_size,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,slender
41,peduncle_character,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,length
42,peduncle_position,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,exserted
43,glume_coloration,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,brown
44,glume_coloration,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,green
45,glume_shape,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,oblong
46,glume_shape,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,obovate-oblong
47,glume_size,3.8mm,4.2mm,Carex_chiwuana,../../data/external/FoCV23/1192.xml,
48,glume_architecture_or_feature,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,1-3-veined
49,glume_external_texture_or_relief,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,scabrous
50,glume_coloration,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,hyaline
51,apex_shape,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,rounded
52,apex_shape,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,emarginate
53,apex_shape,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,mucronate
54,utricle_coloration,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,green
55,utricle_length,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,longer
56,utricle_shape,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,obovate-oblong
57,utricle_shape,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,trigonous
58,utricle_size,4mm,4.2mm,Carex_chiwuana,../../data/external/FoCV23/1192.xml,
59,utricle_feature_or_internal_texture,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,papery
60,utricle_external_texture,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,hispidulous
61,utricle_architecture_or_feature,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,2-veined
62,utricle_architecture_or_feature,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,veined
63,stipe_length,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,long
64,apex_size,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,contracted
65,beak_height_or_length,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,short
66,orifice_shape,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,truncate
67,orifice_feature,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,membranous
68,nutlet_shape,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,obovate-oblong
69,nutlet_size,2.1mm,2.5mm,Carex_chiwuana,../../data/external/FoCV23/1192.xml,
70,apex_feature,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,estipitate
71,apex_shape,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,rounded
72,style_width,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,thickened
73,style_orientation,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,erect
74,style_orientation,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,recurved
75,stigma_count,,,Carex_chiwuana,../../data/external/FoCV23/1192.xml,3
0,rhizome_external_texture,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,ligneous
1,culm_external_texture_or_habit,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,tufted
2,culm_size,30cm,80cm,Carex_macrosandra,../../data/external/FoCV23/1186.xml,
3,culm_height,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,tall
4,culm_shape,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,triquetrous
5,culm_size,1mm,1.5mm,Carex_macrosandra,../../data/external/FoCV23/1186.xml,
6,culm_width,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,thick
7,leaf_height_or_length,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,shorter
8,leaf_prominence_or_shape,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,flat
9,blade_width,3mm,5mm,Carex_macrosandra,../../data/external/FoCV23/1186.xml,
10,blade_internal_texture,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,rigid
11,blade_external_texture,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,stiff
12,blade_relief,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,scabridulous
13,blade_shape_or_vernation,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,revolute
14,base_shape,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,attenuate
15,stipe_external_texture,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,stiff
16,stipe_internal_texture,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,rigid
17,stipe_external_texture,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,glabrous
18,sheath_coloration,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,brown
19,sheath_duration,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,persistent
20,sheath_dehiscence,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,disintegrating
21,bract_coloration,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,brown-red
22,bract_shape,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,truncate
23,spike_count,4,7,Carex_macrosandra,../../data/external/FoCV23/1186.xml,
24,spike_arrangement,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,remote
25,spike_feature_or_reproduction,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,male
26,spike_shape,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,cylindric
27,spike_size,4cm,8cm,Carex_macrosandra,../../data/external/FoCV23/1186.xml,
28,spike_size,3mm,4mm,Carex_macrosandra,../../data/external/FoCV23/1186.xml,
29,spike_width,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,thick
30,spike_count,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,many
31,spike_architecture,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,flowered
32,peduncle_size,4cm,5cm,Carex_macrosandra,../../data/external/FoCV23/1186.xml,
33,peduncle_height,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,taller
34,spike_arrangement,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,adjacent
35,spike_reproduction,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,female
36,spike_shape,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,linear-cylindric
37,spike_size,2.5cm,3.5cm,Carex_macrosandra,../../data/external/FoCV23/1186.xml,
38,spike_size,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,3
39,spike_width,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,thick
40,spike_count,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,many
41,spike_architecture,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,flowered
42,peduncle_size,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,slender
43,peduncle_character,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,length
44,peduncle_position,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,exserted
45,glume_size,8mm,8.5mm,Carex_macrosandra,../../data/external/FoCV23/1186.xml,
46,apex_shape,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,truncate
47,glume_coloration,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,brown
48,glume_coloration,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,brown-red
49,glume_coloration,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,green
50,glume_shape,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,oblong
51,glume_size,3.5mm,3.8mm,Carex_macrosandra,../../data/external/FoCV23/1186.xml,
52,glume_external_texture,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,hispidulous
53,glume_architecture_or_feature,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,1-veined
54,glume_external_texture_or_relief,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,scabrous
55,margin_coloration,,,Carex_macrosandra,../../data/external/FoCV23/1186.xml,hyaline
