,species_name,coded_property_name,collapsed_data_minimum,collapsed_data_maximum,collapsed_data_value
1800,carex_williamsii,plant_height,15cm;15cm;0cm,30cm;30cm;15cm,
1801,carex_woodii,fruit_length,2mm,2.5mm,
1802,carex_woodii,fruit_width,1.2mm,1.4mm,
1803,carex_woodii,inflorescence_length,5cm,13cm,
1804,carex_woodii,leaf_width,3mm;1.8mm,4mm;3mm,
1805,carex_woodii,plant_height,30cm,70cm,
1806,carex_wootonii,inflorescence_length,2.5cm,4cm,
1807,carex_wootonii,inflorescence_width,9mm,20mm,
1808,carex_wootonii,leaf_width,2.5mm,4.5mm,
1809,carex_wootonii,plant_height,30cm,75cm,
1810,carex_xerantica,leaf_width,1mm,3mm,
1811,carex_xerantica,plant_height,15cm,70cm,
1812,cymophyllus_fraserianus,fruit_length,2.4mm,3.2mm,
1813,cymophyllus_fraserianus,fruit_width,1.6mm,2.5mm,
1814,cymophyllus_fraserianus,inflorescence_length,1.4cm,2.5cm,
1815,cymophyllus_fraserianus,inflorescence_width,1.1cm,1.5cm,
1816,cymophyllus_fraserianus,plant_height,20cm,40cm,
1817,dulichium_arundinaceum,fruit_length,2mm,4mm,
1818,dulichium_arundinaceum,fruit_width,0.8mm,1.1mm,
1819,dulichium_arundinaceum,inflorescence_length,6cm,30cm,
1820,dulichium_arundinaceum,leaf_width,1mm;3.5mm;1mm,8mm;8mm;3mm,thick
1821,dulichium_arundinaceum,plant_height,20cm;10cm;20cm,100cm;30cm;100cm,
1822,eriophorum_angustifolium,plant_height,0cm;20cm;0cm,100cm;100cm;30cm,
1823,eriophorum_brachyantherum,fruit_length,1.8mm;2.3mm;2mm,2mm;2.7mm;2.3mm,
1824,eriophorum_brachyantherum,fruit_width,0.5mm,1.2mm,
1825,eriophorum_brachyantherum,plant_height,20cm,70cm,
1826,eriophorum_callitrix,leaf_width,0.4mm,1.2mm,
1827,eriophorum_callitrix,plant_height,20cm;20cm;5cm,50cm;50cm;20cm,
1828,eriophorum_chamissonis,leaf_width,1mm,2mm,
1829,eriophorum_chamissonis,plant_height,20cm;20cm;70cm;70cm;30cm,30cm;30cm;80cm;80cm;70cm,
1830,eriophorum_crinigerum,leaf_width,1mm,6mm,
1831,eriophorum_crinigerum,plant_height,20cm,100cm,
1832,eriophorum_gracile,leaf_width,1mm;1mm,1.5mm;2mm,
1833,eriophorum_gracile,plant_height,20cm,60cm,
1834,eriophorum_scheuchzeri,plant_height,35cm;35cm;5cm,70cm;70cm;35cm,
1835,eriophorum_tenellum,leaf_width,1mm;1.5mm;1mm,1.5mm;3mm;1.5mm,
1836,eriophorum_tenellum,plant_height,20cm,90cm,
1837,eriophorum_vaginatum,plant_height,10cm,60cm,
1838,eriophorum_virginicum,leaf_width,1.5mm,4mm,
1839,eriophorum_virginicum,plant_height,40cm,120cm,
1840,eriophorum_viridicarinatum,leaf_width,2mm,6mm,
1841,eriophorum_viridicarinatum,plant_height,20cm,90cm,
1842,kobresia_myosuroides,inflorescence_length,10mm,30mm,
1843,kobresia_myosuroides,inflorescence_width,2mm,3mm,
1844,kobresia_myosuroides,leaf_width,0.2mm,0.5mm,
1845,kobresia_myosuroides,plant_height,20cm;20cm;5cm,35cm;35cm;20cm,
1846,kobresia_sibirica,inflorescence_length,10mm,20mm,
1847,kobresia_sibirica,inflorescence_width,4mm,8mm,
1848,kobresia_sibirica,leaf_width,0.25mm,0.5mm,
1849,kobresia_sibirica,plant_height,5cm,40cm,
1850,kobresia_simpliciuscula,inflorescence_length,8mm;10mm,10mm;35mm,
1851,kobresia_simpliciuscula,inflorescence_width,2mm;3mm,3mm;8mm,
1852,kobresia_simpliciuscula,leaf_width,1.5mm;0.2mm,2mm;1.5mm,
1853,kobresia_simpliciuscula,plant_height,5cm,35cm,
1854,scirpus_ancistrochaetus,fruit_length,1.1mm,1.7mm,
1855,scirpus_ancistrochaetus,fruit_width,0.6mm,0.8mm,
1856,scirpus_ancistrochaetus,leaf_width,13mm;7mm,16mm;13mm,
1857,scirpus_atrocinctus,fruit_length,0.7mm,0.9mm,
1858,scirpus_atrocinctus,fruit_width,0.4mm,0.5mm,
1859,scirpus_atrocinctus,leaf_width,3mm,6mm,
1860,scirpus_atrovirens,fruit_length,0.8mm;1mm,1mm;1.3mm,
1861,scirpus_atrovirens,fruit_width,0.4mm,0.6mm,
1862,scirpus_atrovirens,leaf_width,7mm,17mm,
1863,scirpus_congdonii,fruit_length,0.9mm,1.3mm,
1864,scirpus_congdonii,fruit_width,0.6mm,0.8mm,
1865,scirpus_congdonii,leaf_width,3mm,7mm,
1866,scirpus_cyperinus,fruit_length,0.6mm,0.9mm,
1867,scirpus_cyperinus,fruit_width,0.3mm,0.5mm,
1868,scirpus_cyperinus,leaf_width,3mm,10mm,
1869,scirpus_diffusus,fruit_length,0.9mm,1.3mm,
1870,scirpus_diffusus,fruit_width,0.7mm,0.8mm,
1871,scirpus_diffusus,leaf_width,5mm,8mm,
1872,scirpus_divaricatus,fruit_length,0.8mm,1mm,
1873,scirpus_divaricatus,fruit_width,0.6mm,0.8mm,
1874,scirpus_divaricatus,leaf_width,4mm,8mm,
1875,scirpus_expansus,fruit_length,1mm,1.6mm,
1876,scirpus_expansus,fruit_width,0.6mm;0.8mm,0.8mm;1mm,
1877,scirpus_expansus,leaf_width,9mm,23mm,
1878,scirpus_flaccidifolius,fruit_length,1mm,1.2mm,
1879,scirpus_flaccidifolius,fruit_width,0.4mm,0.6mm,
1880,scirpus_flaccidifolius,leaf_width,9mm,14mm,
1881,scirpus_georgianus,fruit_length,0.6mm,1.2mm,
1882,scirpus_georgianus,fruit_width,0.4mm,0.5mm,
1883,scirpus_georgianus,leaf_width,6mm,13mm,
1884,scirpus_hattorianus,fruit_length,0.6mm;0.7mm,0.7mm;1.1mm,
1885,scirpus_hattorianus,fruit_width,0.3mm,0.5mm,
1886,scirpus_hattorianus,leaf_width,5mm,9mm,
1887,scirpus_lineatus,fruit_length,1.1mm,1.5mm,
1888,scirpus_lineatus,fruit_width,0.6mm,0.7mm,
1889,scirpus_lineatus,leaf_width,6mm,13mm,
1890,scirpus_longii,fruit_length,0.7mm,1mm,
1891,scirpus_longii,fruit_width,0.4mm,0.5mm,
1892,scirpus_longii,leaf_width,5mm,9mm,
1893,scirpus_microcarpus,fruit_length,0.7mm,1.6mm,
1894,scirpus_microcarpus,fruit_width,0.8mm,1mm,
1895,scirpus_microcarpus,leaf_width,15mm;5mm,20mm;15mm,
1896,scirpus_pallidus,fruit_length,0.8mm,1.2mm,
1897,scirpus_pallidus,fruit_width,0.4mm,0.6mm,
1898,scirpus_pallidus,leaf_width,8mm,16mm,
1899,scirpus_pedicellatus,leaf_width,5mm,9mm,
1900,scirpus_pendulus,branch_quantity,1,2,1
1901,scirpus_pendulus,fruit_length,1mm,1.2mm,
1902,scirpus_pendulus,fruit_width,0.6mm,0.8mm,
1903,scirpus_pendulus,leaf_width,8mm;4mm,12mm;8mm,
1904,scirpus_polyphyllus,fruit_length,1.4mm;1.1mm,1.8mm;1.4mm,
1905,scirpus_polyphyllus,fruit_width,0.8mm,1mm,
1906,scirpus_polyphyllus,leaf_width,5mm,8mm,
1907,trichophorum_alpinum,fruit_length,1.2mm,1.6mm,
1908,trichophorum_alpinum,fruit_width,0.5mm,0.8mm,
1909,trichophorum_alpinum,leaf_width,0.4mm,0.5mm,
1910,trichophorum_alpinum,plant_height,10cm,40cm,
1911,trichophorum_cespitosum,fruit_length,1.4mm,1.7mm,
1912,trichophorum_cespitosum,fruit_width,0.6mm,0.9mm,
1913,trichophorum_cespitosum,leaf_width,0.3mm,0.4mm,
1914,trichophorum_cespitosum,plant_height,5cm,45cm,
1915,trichophorum_clementis,fruit_length,1.2mm,1.6mm,
1916,trichophorum_clementis,fruit_width,0.7mm,0.8mm,
1917,trichophorum_clementis,leaf_width,0.4mm,0.7mm,
1918,trichophorum_clementis,plant_height,2cm,12cm,
1919,trichophorum_clintonii,fruit_length,1.5mm,2mm,
1920,trichophorum_clintonii,fruit_width,1mm,1.2mm,
1921,trichophorum_clintonii,leaf_width,0.8mm;0.5mm,1mm;0.8mm,
1922,trichophorum_clintonii,plant_height,7.5cm,36cm,
1923,trichophorum_planifolium,fruit_length,1.5mm,2mm,
1924,trichophorum_planifolium,fruit_width,0.7mm,1.1mm,
1925,trichophorum_planifolium,leaf_width,0.8mm,2mm,
1926,trichophorum_planifolium,plant_height,10cm,40cm,
1927,trichophorum_pumilum,fruit_length,1.2mm;1.4mm,1.4mm;1.9mm,
1928,trichophorum_pumilum,fruit_width,0.8mm,1.2mm,
1929,trichophorum_pumilum,leaf_width,0.4mm,0.5mm,
1930,trichophorum_pumilum,plant_height,5cm,14cm,
1931,carex_albida,inflorescence_length,,,15
1932,carex_alma,leaf_width,,,6
1933,carex_alopecoidea,fruit_length,,,1.5
1934,carex_alopecoidea,fruit_width,,,1.3
1935,carex_alopecoidea,inflorescence_length,,,elongated
1936,carex_alopecoidea,leaf_width,,,7
1937,carex_annectens,inflorescence_width,,,15
1938,carex_annectens,leaf_width,,,5
1939,carex_arctiformis,fruit_length,,,1.5
1940,carex_bonanzensis,fruit_width,,,0.8
1941,carex_cephalophora,fruit_length,,,1
1942,carex_cephalophora,fruit_width,,,1
1943,carex_chihuahuensis,fruit_length,,,1.5
1944,carex_chihuahuensis,fruit_width,,,1
1945,carex_chihuahuensis,leaf_width,,,5
1946,carex_circinata,leaf_width,,,0.5
1947,carex_collinsii,fruit_length,,,3
1948,carex_collinsii,fruit_width,,,1
1949,carex_collinsii,leaf_width,,,5
1950,carex_conjuncta,fruit_length,,,2.2
1951,carex_conjuncta,fruit_width,,,1.4
1952,carex_conjuncta,inflorescence_width,,,2
1953,carex_conjuncta,leaf_width,,,8
1954,carex_crus-corvi,fruit_length,,,2.5
1955,carex_crus-corvi,fruit_width,,,1.4
1956,carex_crus-corvi,inflorescence_width,,,6
1957,carex_crus-corvi,leaf_width,,,12
1958,carex_densa,leaf_width,,,5
1959,carex_diandra,branch_count,,,1
1960,carex_diluta,branch_quantity,,,1;2
1961,carex_disperma,fruit_width,,,1
1962,carex_echinata,branch_quantity,,,2;2
1963,carex_fissa,leaf_width,,,5
1964,carex_flacca,fruit_length,,,1.6
1965,carex_flacca,fruit_width,,,1.1
1966,carex_flacca,leaf_width,,,3
1967,carex_glacialis,fruit_length,,,1.75
1968,carex_glacialis,fruit_width,,,0.8
1969,carex_glareosa,fruit_length,,,1.5
1970,carex_glaucescens,inflorescence_length,,,20
1971,carex_grayi,branch_quantity,,,2
1972,carex_gynocrates,branch_quantity,,,[14%];[12%];[74%]
1973,carex_infirminervia,branch_quantity,,,2
1974,carex_intumescens,branch_quantity,,,2
1975,carex_jonesii,leaf_width,,,4
1976,carex_joorii,inflorescence_length,,,30
1977,carex_lachenalii,fruit_width,,,1
1978,carex_laevivaginata,fruit_length,,,2
1979,carex_laevivaginata,fruit_width,,,1.3
1980,carex_laevivaginata,inflorescence_width,,,1.5
1981,carex_laevivaginata,leaf_width,,,6
1982,carex_lapponica,fruit_length,,,1.25
1983,carex_lapponica,fruit_width,,,1
1984,carex_loliacea,fruit_length,,,1.75
1985,carex_loliacea,fruit_width,,,1
1986,carex_marina,fruit_width,,,1
1987,carex_nervina,inflorescence_length,,,2.5
1988,carex_nervina,inflorescence_width,,,1.5
1989,carex_nervina,leaf_width,,,reduced;5
1990,carex_neurophora,leaf_width,,,reduced;5
1991,carex_oklahomensis,fruit_length,,,1.7
1992,carex_oklahomensis,fruit_width,,,1.5
1993,carex_oklahomensis,inflorescence_width,,,2.5
1994,carex_oklahomensis,leaf_width,,,5
1995,carex_pauciflora,leaf_width,,,reduced
1996,carex_pedunculata,fruit_length,,,2.5
1997,carex_praeceptorum,fruit_length,,,1.25
1998,carex_roanensis,fruit_length,,,2.5
1999,carex_roanensis,fruit_width,,,1
2000,carex_rupestris,fruit_width,,,1.5
2001,carex_spicata,fruit_width,,,2
2002,carex_spissa,fruit_length,,,2
2003,carex_spissa,fruit_width,,,1.2
2004,carex_spissa,plant_height,,,110
2005,carex_triangularis,fruit_width,,,1.2
2006,carex_triangularis,inflorescence_width,,,1.5
2007,carex_triangularis,leaf_width,,,5
2008,carex_ursina,fruit_length,,,1.2
2009,carex_verrucosa,inflorescence_length,,,30
2010,carex_verrucosa,leaf_width,,,10
2011,carex_vulpinoidea,fruit_width,,,1
2012,carex_vulpinoidea,inflorescence_width,,,15
2013,carex_vulpinoidea,leaf_width,,,5
2014,carex_williamsii,fruit_width,,,0.7
2015,scirpus_ancistrochaetus,branch_quantity,,,1
2016,scirpus_atrovirens,branch_quantity,,,1
2017,scirpus_congdonii,branch_quantity,,,1
2018,scirpus_diffusus,branch_quantity,,,1
2019,scirpus_flaccidifolius,branch_quantity,,,1
2020,scirpus_pallidus,branch_quantity,,,1
2021,scirpus_polyphyllus,branch_quantity,,,1
