,property_name,from,to,species_name,file_name
1,culm_length,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
2,culm_width,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
3,culm_pubescence,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
4,sheath_some_measurement,0cm,60cm,carex_spissa,../../data/external/FNAV23/V23_775.xml
5,back_coloration,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
6,back_coloration,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
7,front_texture,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
8,apex_shape,concave,v-shaped,carex_spissa,../../data/external/FNAV23/V23_775.xml
9,blade_length,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
10,blade_width,7mm,18mm,carex_spissa,../../data/external/FNAV23/V23_775.xml
11,blade_texture,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
12,margin_shape_or_vernation,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
13,margin_shape,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
14,margin_pubescence_or_relief,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
15,margin_pubescence,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
16,margin_reflectance,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
17,surface_relief,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
18,inflorescence_some_measurement,25cm,80cm,carex_spissa,../../data/external/FNAV23/V23_775.xml
19,spike_quantity,5,20,carex_spissa,../../data/external/FNAV23/V23_775.xml
20,spike_architecture,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
21,spike_quantity,4,10,carex_spissa,../../data/external/FNAV23/V23_775.xml
22,spike_length,3cm,13cm,carex_spissa,../../data/external/FNAV23/V23_775.xml
23,spike_width,10mm,12mm,carex_spissa,../../data/external/FNAV23/V23_775.xml
24,scale_coloration,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
25,scale_shape,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
26,scale_length,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
27,scale_width,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
28,midrib_width,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
29,midrib_coloration,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
30,margin_coloration,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
31,apex_shape,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
32,apex_shape,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
33,awn_some_measurement,0.5mm,3mm,carex_spissa,../../data/external/FNAV23/V23_775.xml
34,awn_architecture_or_pubescence_or_shape,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
35,anther_some_measurement,3mm,4mm,carex_spissa,../../data/external/FNAV23/V23_775.xml
36,perigynium_coloration,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
37,perigynium_pubescence,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
38,base_arrangement,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
39,base_coloration,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
40,base_shape,flattened,strongly inflated,carex_spissa,../../data/external/FNAV23/V23_775.xml
41,base_length,3.5mm,4.8mm,carex_spissa,../../data/external/FNAV23/V23_775.xml
42,base_width,1.5mm,2.5mm,carex_spissa,../../data/external/FNAV23/V23_775.xml
43,base_shape,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
44,base_shape,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
45,apex_arrangement,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
46,apex_coloration,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
47,apex_shape,flattened,strongly inflated,carex_spissa,../../data/external/FNAV23/V23_775.xml
48,apex_length,3.5mm,4.8mm,carex_spissa,../../data/external/FNAV23/V23_775.xml
49,apex_width,1.5mm,2.5mm,carex_spissa,../../data/external/FNAV23/V23_775.xml
50,apex_shape,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
51,apex_shape,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
52,beak_coloration,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
53,beak_shape,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
54,beak_shape,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
55,beak_some_measurement,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
56,achene_coloration,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
57,achene_architecture,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
58,achene_shape,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
59,achene_length,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
60,achene_width,,,carex_spissa,../../data/external/FNAV23/V23_775.xml
0,whole_organism_growth_form,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
1,whole_organism_growth_form,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
2,rhizome_orientation,ascending,erect,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
3,rhizome_coloration,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
4,rhizome_some_measurement,0mm,5mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
5,rhizome_fragility_or_size,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
6,culm_atypical_some_measurement,7.5cm,18cm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
7,culm_some_measurement,3cm,7.5cm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
8,culm_pubescence_or_relief,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
9,base_texture,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
10,leaf-blade_coloration,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
11,leaf-blade_width,2.3mm,3.8mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
12,leaf-blade_width,1mm,2.3mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
13,leaf-blade_growth_form_or_texture,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
14,leaf-blade_pubescence,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
15,leaf-blade_relief,strongly scabrous,papillose,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
16,spike_architecture,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
17,peduncle_orientation,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
18,peduncle_size,short,elongate,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
19,peduncle_size,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
20,peduncle_atypical_some_measurement,5.2mm,12.3mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
21,peduncle_some_measurement,0.7mm,5.2mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
22,spike_architecture,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
23,bract_shape,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
24,bract_height_or_length_or_size,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
25,spike_architecture,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
26,spike_quantity,2,5,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
27,spike_arrangement,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
28,spike_architecture,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
29,perigynium_atypical_quantity,1,4,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
30,perigynium_quantity,4,12,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
31,spike_architecture,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
32,spike_length,4.6mm,13mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
33,spike_width,0.7mm,2.2mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
34,scale_architecture,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
35,scale_coloration,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
36,scale_shape,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
37,scale_length,2.8mm,3.9mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
38,scale_width,1.5mm,1.9mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
39,scale_variability,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
40,scale_variability,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
41,margin_size_or_width,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
42,margin_coloration,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
43,apex_shape,acute,acuminate,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
44,scale_architecture,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
45,scale_shape,ovate,lanceolate,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
46,scale_length,3.5mm,5.1mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
47,scale_width,1.1mm,2.2mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
48,apex_shape,obtuse,acute,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
49,anther_some_measurement,1.7mm,2.2mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
50,perigynium_coloration,pale green,pale-brown,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
51,perigynium_architecture,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
52,perigynium_shape,obovoid,globose,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
53,perigynium_shape,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
54,perigynium_shape,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
55,perigynium_length,2.2mm,3.2mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
56,perigynium_width,1mm,1.4mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
57,beak_course,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
58,beak_coloration,pale green,pale-brown,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
59,beak_architecture,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
60,beak_some_measurement,0.4mm,1mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
61,beak_architecture_or_shape,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
62,tooth_some_measurement,0.1mm,0.2mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
63,stigma_quantity,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
64,achene_coloration,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
65,achene_shape,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
66,achene_shape,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
67,achene_length,1.4mm,1.7mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
68,achene_width,1mm,1.3mm,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
69,chromosome_quantity,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
70,chromosome_quantity,,,carex_umbellata,../../data/external/FNAV23/V23_1010.xml
0,culm_atypical_some_measurement,90cm,135cm,carex_echinata,../../data/external/FNAV23/V23_588.xml
1,culm_some_measurement,10cm,90cm,carex_echinata,../../data/external/FNAV23/V23_588.xml
2,leaf_quantity,3,6,carex_echinata,../../data/external/FNAV23/V23_588.xml
3,sheath_arrangement_or_density,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
4,band_coloration,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
5,band_some_measurement,1.8cm,2.5cm,carex_echinata,../../data/external/FNAV23/V23_588.xml
6,apex_shape,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
7,apex_pubescence,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
8,ligule_atypical_some_measurement,2.5mm,4.5mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
9,ligule_some_measurement,0.6mm,2.5mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
10,ligule_shape,rounded,more or less acute,carex_echinata,../../data/external/FNAV23/V23_588.xml
11,blade_architecture_or_arrangement_or_shape_or_vernation,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
12,blade_length,5cm,40cm,carex_echinata,../../data/external/FNAV23/V23_588.xml
13,blade_atypical_width,3.3mm,3.8mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
14,blade_width,0.7mm,3.3mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
15,leaf_width,3.3mm,3.8mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
16,leaf_width,1mm,3.3mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
17,inflorescence_some_measurement,0.7cm,7.8cm,carex_echinata,../../data/external/FNAV23/V23_588.xml
18,spike_atypical_quantity,2,3,carex_echinata,../../data/external/FNAV23/V23_588.xml
19,spike_quantity,3,8,carex_echinata,../../data/external/FNAV23/V23_588.xml
20,spike_architecture,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
21,spike_some_measurement,3mm,15.5mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
22,spike_architecture,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
23,flower_quantity,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
24,flower_architecture,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
25,portion_architecture,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
26,portion_architecture,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
27,portion_some_measurement,0mm,8.2mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
28,portion_architecture,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
29,portion_architecture,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
30,portion_some_measurement,2.5mm,11mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
31,spike_quantity,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
32,spike_some_measurement,1.7mm,42mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
33,spike_arrangement,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
34,spike_reproduction,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
35,spike_some_measurement,5mm,24mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
36,portion_architecture,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
37,portion_architecture,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
38,portion_length,2mm,16.5mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
39,portion_width,0.9mm,2mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
40,portion_architecture,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
41,portion_architecture,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
42,portion_length,2.6mm,9mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
43,portion_width,4.9mm,9.1mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
44,scale_architecture,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
45,scale_shape,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
46,scale_atypical_length,1.4mm,2.1mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
47,scale_length,2.1mm,3.1mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
48,scale_width,0.7mm,2.3mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
49,apex_shape,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
50,apex_shape,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
51,scale_architecture,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
52,scale_shape,ovatelanceolate,ovate,carex_echinata,../../data/external/FNAV23/V23_588.xml
53,scale_length,1.3mm,3.8mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
54,scale_width,0.8mm,1.7mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
55,base_shape,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
56,apex_shape,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
57,anther_atypical_some_measurement,1.6mm,2mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
58,anther_some_measurement,0.8mm,1.6mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
59,perigynium_orientation,spreading,reflexed,carex_echinata,../../data/external/FNAV23/V23_588.xml
60,perigynium_coloration,castaneous,dark-brown,carex_echinata,../../data/external/FNAV23/V23_588.xml
61,perigynium_architecture,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
62,perigynium_architecture,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
63,perigynium_shape,lanceolate,ovate,carex_echinata,../../data/external/FNAV23/V23_588.xml
64,perigynium_atypical_length,2.65mm,2.9mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
65,perigynium_length,2.9mm,4.75mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
66,perigynium_width,0.8mm,2.1mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
67,perigynium_l_w_ratio,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
68,beak_atypical_some_measurement,0.85mm,0.95mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
69,beak_some_measurement,0.95mm,2mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
70,beak_length,0.4 length of body,0.45 length of body,carex_echinata,../../data/external/FNAV23/V23_588.xml
71,beak_length,0.45 length of body,0.86 length of body,carex_echinata,../../data/external/FNAV23/V23_588.xml
72,beak_architecture_or_shape,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
73,tooth_atypical_some_measurement,0mm,0.15mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
74,tooth_some_measurement,0.15mm,0.5mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
75,achene_shape,ovatelanceolate,rhombic-ovate,carex_echinata,../../data/external/FNAV23/V23_588.xml
76,achene_length,1.3mm,2.1mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
77,achene_width,0.8mm,1.55mm,carex_echinata,../../data/external/FNAV23/V23_588.xml
78,chromosome_quantity,,,carex_echinata,../../data/external/FNAV23/V23_588.xml
0,whole_organism_growth_form,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
1,whole_organism_architecture,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
2,whole_organism_growth_form,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
3,culm_some_measurement,5.5cm,20cm,carex_concinna,../../data/external/FNAV23/V23_1038.xml
4,sheath_coloration,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
5,blade_coloration,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
6,blade_height_or_length_or_size,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
7,blade_width,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
8,blade_width,1mm,3.1mm,carex_concinna,../../data/external/FNAV23/V23_1038.xml
9,sheath_position,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
10,peduncle_height_or_length_or_size,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
11,peduncle_some_measurement,1mm,3.1mm,carex_concinna,../../data/external/FNAV23/V23_1038.xml
12,spike_architecture,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
13,bract_architecture,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
14,spike_architecture,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
15,spike_quantity,2,3,carex_concinna,../../data/external/FNAV23/V23_1038.xml
16,spike_arrangement,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
17,spike_orientation,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
18,spike_shape,ovoid,ellipsoid,carex_concinna,../../data/external/FNAV23/V23_1038.xml
19,spike_architecture,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
20,spike_length,5mm,6.8mm,carex_concinna,../../data/external/FNAV23/V23_1038.xml
21,spike_width,1.1mm,1.5mm,carex_concinna,../../data/external/FNAV23/V23_1038.xml
22,scale_architecture,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
23,scale_coloration,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
24,scale_shape,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
25,apex_shape,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
26,apex_architecture_or_pubescence_or_shape,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
27,anther_some_measurement,1.3mm,1.4mm,carex_concinna,../../data/external/FNAV23/V23_1038.xml
28,scale_architecture,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
29,scale_coloration,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
30,scale_shape,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
31,margin_coloration,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
32,apex_shape,obtuse,rounded,carex_concinna,../../data/external/FNAV23/V23_1038.xml
33,apex_texture,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
34,perigynium_shape,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
35,perigynium_length,2.3mm,3.3mm,carex_concinna,../../data/external/FNAV23/V23_1038.xml
36,perigynium_width,1.1mm,1.4mm,carex_concinna,../../data/external/FNAV23/V23_1038.xml
37,base_shape,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
38,base_pubescence,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
39,hair_relief,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
40,hair_relief,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
41,hair_coloration,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
42,beak_course,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
43,beak_some_measurement,0.3mm,0.4mm,carex_concinna,../../data/external/FNAV23/V23_1038.xml
44,stigma_quantity,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
45,stigma_width,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
46,stigma_course,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
47,stigma_relief,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
48,achene_shape,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
49,achene_length,1.7mm,2.1mm,carex_concinna,../../data/external/FNAV23/V23_1038.xml
50,achene_width,1mm,1.3mm,carex_concinna,../../data/external/FNAV23/V23_1038.xml
51,chromosome_quantity,,,carex_concinna,../../data/external/FNAV23/V23_1038.xml
0,whole_organism_growth_form,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
1,whole_organism_growth_form,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
2,clump_size,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
3,rhizome_height_or_length_or_size,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
4,culm_orientation,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
5,culm_size,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
6,culm_atypical_some_measurement,20cm,30cm,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
7,culm_some_measurement,10cm,20cm,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
8,sheath_coloration,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
9,band_width,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
10,band_coloration,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
11,band_coloration,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
12,band_shape,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
13,ligule_width,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
14,blade_coloration,pale,gray-green,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
15,blade_prominence_or_shape,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
16,blade_length,5cm,15cm,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
17,blade_width,1.5mm,2.5mm,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
18,blade_height_or_length_or_size,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
19,blade_width,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
20,inflorescence_atypical_length,1.5cm,2cm,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
21,inflorescence_length,1cm,1.5cm,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
22,inflorescence_width,5mm,10mm,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
23,bract_architecture,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
24,bract_length,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
25,bract_shape,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
26,spike_quantity,3,5,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
27,spike_reproduction,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
28,spike_arrangement,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
29,spike_architecture,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
30,perigynium_atypical_quantity,15,20,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
31,perigynium_quantity,8,15,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
32,spike_architecture,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
33,spike_length,0,1/2,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
34,spike_shape,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
35,spike_shape,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
36,spike_length,4mm,7mm,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
37,spike_width,3mm,5mm,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
38,scale_architecture,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
39,scale_coloration,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
40,scale_shape,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
41,scale_size,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
42,center_coloration,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
43,margin_coloration,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
44,apex_shape,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
45,perigynium_orientation,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
46,perigynium_coloration,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
47,perigynium_coloration,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
48,perigynium_architecture,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
49,perigynium_shape,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
50,perigynium_length,1.5mm,2mm,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
51,perigynium_width,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
52,perigynium_width,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
53,perigynium_texture,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
54,beak_height_or_length_or_size,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
55,beak_architecture_or_shape,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
56,beak_architecture_or_shape,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
57,achene_coloration,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
58,achene_shape,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
59,achene_length,,,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
60,achene_width,0.8mm,1mm,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
61,achene_reflectance,dull,slightly glossy,carex_praeceptorum,../../data/external/FNAV23/V23_563.xml
0,whole_organism_growth_form,,,carex_bromoides,../../data/external/FNAV23/V23_576.xml
